试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
北京市东城区2014届高三第一学期期末教学统一检测,19-D,下列叙述正确的是	②④两地位于板块交界处，地震多发,y,,5,7,,下列 叙述 正确 的 是 ②④两地 位于 板块 交界处 ， 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,JJ NN VA DEC VC loc VV term NN PU NN AD VV,,位于_0（②④两地，板块交界处）实体信息陈述_1（②④两地，地震，多发）,位于_0（集合_1（②，④），板块交界处）实体信息陈述_1（集合_1（②，④），地震，多发）,0_6,0_6,位于 实体信息陈述,位于 集合 实体信息陈述,5,,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,NT VV VA DEC VC loc VV term NN PU NN AD VV,( (IP (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NR ②④两地)) (CP (IP (VP (VV 位于) (NP (NN 板块))))) (NP (NN 交界处))))) (PU ，) (IP (NP (NN 地震)) (VP (ADVP (AD 多)) (VP (VV 发))))) )
北京市东城区2014届高三第一学期期末教学统一检测,19-D-0,下列叙述正确的是	②④两地位于板块交界处,ed-ori,,5,7,,下列 叙述 正确 的 是 ②④两地 位于 板块 交界处,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处,JJ NN VA DEC VC loc VV term NN,,位于_0（②④两地，板块交界处）,位于_0（②④两地，板块交界处）,0_6,0_6,位于,位于,5,,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界 处,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界 处,NT VV VA DEC VC loc VV term NN NN,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NR ②④两地)) (CP (IP (VP (VV 位于) (NP (NN 板块))))) (NP (NN 交界处))))) )
北京市东城区2014届高三第一学期期末教学统一检测,19-D-1,下列叙述正确的是	②④两地地震多发,ed-mod,,5,6,,下列 叙述 正确 的 是 ②④两地 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,JJ NN VA DEC VC loc term AD VV,,实体信息陈述_0（②④两地，地震，多发）,实体信息陈述_0（集合_1（②，④），地震，多发）,,,实体信息陈述,实体信息陈述 集合,5,,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,NT VV VA DEC VC loc term AD VV,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR ②④两地) (NN 地震)) (VP (ADVP (AD 多)) (VP (VV 发)))))) )
北京市东城区2014届高三第一学期期末教学统一检测,30-③,上海设立我国第一个自由贸易区的原因有	海上交通便利，便于货物运输,y,,0,,3,上海 设立 我国 第一个 自由 贸易区 的 原因 有 海上 交通 便利 ， 便于 货物 运输,上海 设立 我国 第 一 个 自由 贸易区 的 原因 有 海上 交通 便利 ， 便于 货物 运输,loc VV NR num JJ NN DEG NN VE NN NN VA PU VV NN NN,,因果_0（海上交通便利便于货物运输，上海设立我国第一个自由贸易区）,因果_0（海上交通便利便于货物运输，上海设立我国第一个自由贸易区）,0_7,0_7,因果,因果,,0,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便利 ， 便于 货物 运输,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便利 ， 便于 货物 运输,loc VV NR num JJ NN DEG NN VE NN NN NN PU VV NN NN,( (IP (NP (NR 上海)) (VP (VV 设立) (NP (DNP (NP (QP (NP (NR 我国)) (QP (CD 第一个))) (ADJP (JJ 自由)) (NP (NN 贸易区))) (DEG 的)) (NP (NN 原因))) (IP (VP (VP (VE 有) (IP (NP (NN 海上) (NN 交通)) (VP (VA 便利)))) (PU ，) (VP (VV 便于) (NP (NN 货物) (NN 运输))))))) )
北京市东城区2014届高三第一学期期末教学统一检测,30-③-0,上海设立我国第一个自由贸易区的原因有	海上交通便利,ed-ori,,0,,3,上海 设立 我国 第一个 自由 贸易区 的 原因 有 海上 交通 便利,上海 设立 我国 第 一 个 自由 贸易区 的 原因 有 海上 交通 便利,loc VV NR num JJ NN DEG NN VE NN NN VA,,因果_0（海上交通便利，上海设立我国第一个自由贸易区）,因果_0（海上交通便利，上海设立我国第一个自由贸易区）,0_7,0_7,因果,因果,,0,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便利,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便利,loc VV NR num JJ NN DEG NN VE NN NN NN,( (IP (NP (NR 上海)) (VP (VV 设立) (NP (DNP (NP (QP (NP (NR 我国)) (QP (CD 第一个))) (ADJP (JJ 自由)) (NP (NN 贸易区))) (DEG 的)) (NP (NN 原因))) (IP (VP (VE 有) (IP (NP (NN 海上) (NN 交通)) (VP (VA 便利))))))) )
北京市东城区2014届高三第一学期期末教学统一检测,30-③-1,上海设立我国第一个自由贸易区的原因有	海上交通便于货物运输,ed-mod,,0,,3,上海 设立 我国 第一个 自由 贸易区 的 原因 有 海上 交通 便于 货物 运输,上海 设立 我国 第 一 个 自由 贸易区 的 原因 有 海上 交通 便于 货物 运输,loc VV NR num JJ NN DEG NN VE NN NN VV NN NN,,因果_0（海上交通便于货物运输，上海设立我国第一个自由贸易区）,因果_0（海上交通便于货物运输，上海设立我国第一个自由贸易区）,0_7,0_7,因果,因果,,0,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便于 货物 运输,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 海上 交通 便于 货物 运输,loc VV NR num JJ NN DEG NN VE NN NN VV NN NN,( (IP (NP (NR 上海)) (VP (VV 设立) (NP (DNP (NP (QP (NP (NR 我国)) (QP (CD 第一个))) (ADJP (JJ 自由)) (NP (NN 贸易区))) (DEG 的)) (NP (NN 原因))) (IP (VP (VP (VE 有) (NP (NN 海上) (NN 交通))) (VP (VV 便于) (NP (NN 货物) (NN 运输))))))) )
北京市西城区2014届高三第一学期期末试卷,14-A,北京市	春季多大风，雾霾天气增多,y,1,0,,,北京市 春季 多 大风 ， 雾霾 天气 增多,北京市 春季 多 大风 ， 雾霾 天气 增多,loc time AD VV PU NN NN VV,,,,,,,,1,,北京市 春季 多 大风 ， 雾霾 天气 增多,北京市 春季 多 大风 ， 雾霾 天气 增多,loc time AD VV PU VV NN VV,( (IP (IP (NP (NR 北京市)) (VP (NP (NT 春季)) (ADVP (AD 多)) (VP (VV 大风)))) (PU ，) (IP (NP (NN 雾霾) (NN 天气)) (VP (VV 增多)))) )
北京市西城区2014届高三第一学期期末试卷,14-A-0,北京市	春季多大风,ed-ori,1,0,,,北京市 春季 多 大风,北京市 春季 多 大风,loc time AD VV,,,,,,,,1,,北京市 春季 多 大风,北京市 春季 多 大风,loc time JJ NN,( (IP (NP (NR 北京市)) (VP (NP (NT 春季)) (ADVP (AD 多)) (VP (VV 大风)))) )
北京市西城区2014届高三第一学期期末试卷,14-A-1,北京市	春季雾霾天气增多,ed-mod,1,0,,,北京市 春季 雾霾 天气 增多,北京市 春季 雾霾 天气 增多,loc time NN NN VV,,,,,,,,1,,北京市 春季 雾霾 天气 增多,北京市 春季 雾霾 天气 增多,loc time VV NN VV,( (IP (NP (NR 北京市)) (NP (NT 春季) (NN 雾霾)) (NP (NN 天气)) (VP (VV 增多))) )
北京市西城区2014届高三第一学期期末试卷,14-B,北京市	夏季降水量大，雾霾天数少,y,1,0,,,北京市 夏季 降水量 大 ， 雾霾 天数 少,北京市 夏季 降水量 大 ， 雾霾 天数 少,loc time NN VA PU NN NN VA,,,,,,,,1,,北京市 夏季 降水量 大 ， 雾霾 天数 少,北京市 夏季 降水量 大 ， 雾霾 天数 少,loc time NN VA PU VV NN VA,( (IP (NP (NR 北京市)) (IP (IP (NP (NT 夏季) (NN 降水量)) (VP (VA 大))) (PU ，) (IP (NP (NN 雾霾) (NN 天数)) (VP (VA 少))))) )
北京市西城区2014届高三第一学期期末试卷,14-B-0,北京市	夏季降水量大,ed-ori,1,0,,,北京市 夏季 降水量 大,北京市 夏季 降水量 大,loc time NN VA,,,,,,,,1,,北京市 夏季 降水量 大,北京市 夏季 降水量 大,loc time NN JJ,( (IP (NP (NR 北京市)) (NP (NT 夏季) (NN 降水量)) (VP (VA 大))) )
北京市西城区2014届高三第一学期期末试卷,14-B-1,北京市	夏季雾霾天数少,ed-mod,1,0,,,北京市 夏季 雾霾 天数 少,北京市 夏季 雾霾 天数 少,loc time NN NN VA,,,,,,,,1,,北京市 夏季 雾霾 天数 少,北京市 夏季 雾霾 天数 少,loc time VV NN VA,( (IP (NP (NP (NR 北京市)) (NP (NT 夏季) (NN 雾霾) (NN 天数))) (VP (VA 少))) )
北京市西城区2014届高三第一学期期末试卷,24-C,汽车零部件和专用车基地建在长春的主要原因是	汽车工业起步早，基础好,y,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早 ， 基础 好,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早 ， 基础 好,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN VA PU NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早 ， 基础 好,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早 ， 基础 好,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN AD PU NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NP (NN 汽车) (NN 工业)) (NP (NN 起步))) (VP (VA 早))) (PU ，) (IP (NP (NN 基础)) (VP (VA 好)))))))) )
北京市西城区2014届高三第一学期期末试卷,24-C-0,汽车零部件和专用车基地建在长春的主要原因是	汽车工业起步早,ed-ori,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 起步 早,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN AD,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 汽车) (NN 工业)) (NP (NN 起步)) (VP (VA 早))))))) )
北京市西城区2014届高三第一学期期末试卷,24-C-1,汽车零部件和专用车基地建在长春的主要原因是	汽车工业基础好,ed-mod,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 基础 好,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 基础 好,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 基础 好,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 汽车 工业 基础 好,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 汽车) (NN 工业) (NN 基础)) (VP (VA 好))))))) )
北京市西城区2014届高三第一学期期末试卷,37-A,两省农业发展应采取的措施正确的是	江苏省增加林业用地，建设立体农业,y,,11,17,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地 ， 建设 立体农业,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地 ， 建设 立体农业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU VV term,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地 ， 建设 立体农业,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地 ， 建设 立体农业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU VV term,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VP (VV 增加) (NP (NN 林业) (NN 用地))) (PU ，) (VP (VV 建设) (NP (NN 立体农业))))))) )
北京市西城区2014届高三第一学期期末试卷,37-A-0,两省农业发展应采取的措施正确的是	江苏省增加林业用地,ed-ori,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用地,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用 地,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 增加 林业 用 地,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN VV NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VV 增加) (NP (NN 林业) (NN 用地)))))) )
北京市西城区2014届高三第一学期期末试卷,37-A-1,两省农业发展应采取的措施正确的是	江苏省建设立体农业,ed-mod,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 建设 立体 农业,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 建设 立体 农业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV JJ NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 建设 立体农业,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 建设 立体农业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV JJ NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VV 建设) (NP (ADJP (JJ 立体)) (NP (NN 农业))))))) )
北京市西城区2014届高三第一学期期末试卷,37-B,两省农业发展应采取的措施正确的是	江苏省开发海洋资源，发展海洋经济,y,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源 ， 发展 海洋 经济,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源 ， 发展 海洋 经济,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU VV NN NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源 ， 发展 海洋 经济,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源 ， 发展 海洋 经济,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU VV NN NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VP (VV 开发) (NP (NN 海洋) (NN 资源))) (PU ，) (VP (VV 发展) (NP (NN 海洋) (NN 经济))))))) )
北京市西城区2014届高三第一学期期末试卷,37-B-0,两省农业发展应采取的措施正确的是	江苏省开发海洋资源,ed-ori,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 开发 海洋 资源,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VV 开发) (NP (NN 海洋) (NN 资源)))))) )
北京市西城区2014届高三第一学期期末试卷,37-B-1,两省农业发展应采取的措施正确的是	江苏省发展海洋经济,ed-mod,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 发展 海洋 经济,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 发展 海洋 经济,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN,,,,,,,,,11,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 发展 海洋 经济,两 省 农业 发展 应 采取 的 措施 正确 的 是 江苏省 发展 海洋 经济,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 江苏省)) (VP (VV 发展) (NP (NN 海洋) (NN 经济)))))) )
北京市西城区2014届高三第一学期期末试卷,37-C,两省农业发展应采取的措施正确的是	陕西省全面封山育林，防治水土流失,y,,11,17,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林 ， 防治 水土流失,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林 ， 防治 水土 流失,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV VV PU VV term,,,,,,,,,11,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林 ， 防治 水土流失,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林 ， 防治 水土流失,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV NN PU VV term,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 陕西省)) (VP (ADVP (AD 全面)) (VP (VP (VCD (VV 封山) (VV 育林))) (PU ，) (VP (VV 防治) (NP (NN 水土流失)))))))) )
北京市西城区2014届高三第一学期期末试卷,37-C-0,两省农业发展应采取的措施正确的是	陕西省全面封山育林,ed-ori,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV VV,,,,,,,,,11,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 全面 封山 育林,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 陕西省)) (VP (ADVP (AD 全面)) (VP (VCD (VV 封山) (VV 育林))))))) )
北京市西城区2014届高三第一学期期末试卷,37-C-1,两省农业发展应采取的措施正确的是	陕西省防治水土流失,ed-mod,,11,13,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 防治 水土流失,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 防治 水土 流失,CD NN NN NN VV VV DEC NN VA DEC VC loc VV term,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 防治 水土流失,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 防治 水土流失,CD NN NN NN VV VV DEC NN VA DEC VC loc VV term,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 陕西省)) (VP (VV 防治) (NP (NN 水土流失)))))) )
北京市西城区2014届高三第一学期期末试卷,37-D,两省农业发展应采取的措施正确的是	陕西省调整农业结构，大力发展种植业,y,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构 ， 大力 发展 种植业,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构 ， 大力 发展 种植业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU AD VV NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构 ， 大力 发展 种 植业,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构 ， 大力 发展 种 植业,CD NN NN NN VV VV DEC NN VA DEC VC loc VV NN NN PU AD VV NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 陕西省)) (VP (VP (VV 调整) (NP (NN 农业) (NN 结构))) (PU ，) (VP (ADVP (AD 大力)) (VP (VV 发展) (NP (NN 种植业)))))))) )
北京市西城区2014届高三第一学期期末试卷,37-D-0,两省农业发展应采取的措施正确的是	陕西省调整农业结构,ed-ori,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构,CD NN NN NN VV VV DEC NN VA DEC VC NR VV NN NN,,,,,,,,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 调整 农业 结构,CD NN NN NN VV VV DEC NN VA DEC VC NR VV NN NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 陕西省)) (VP (VV 调整) (NP (NN 农业) (NN 结构)))))) )
北京市西城区2014届高三第一学期期末试卷,37-D-1,两省农业发展应采取的措施正确的是	陕西省大力发展种植业,ed-mod,,11,,,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 大力 发展 种植业,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 大力 发展 种植业,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV NN,,,,,,,,,11,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 大力 发展 种 植业,两 省 农业 发展 应 采取 的 措施 正确 的 是 陕西省 大力 发展 种 植业,CD NN NN NN VV VV DEC NN VA DEC VC loc AD VV NN,( (IP (NP (CP (IP (NP (NP (QP (CD 两)) (NP (NN 省))) (NP (NN 农业) (NN 发展))) (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (NP (NN 措施))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (CP (IP (NP (NR 陕西省)) (VP (ADVP (AD 大力)) (VP (VV 发展))))) (NP (NN 种植业))))) )
北京市西城区2014届高三第一学期期末试卷,39-D,与火星环境相比，地球上存在生命是因为	公转轨道不相交，运行环境安全,y,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN AD VV PU NN NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN AD VV PU NN NN NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (IP (NP (NN 公转) (NN 轨道)) (VP (ADVP (AD 不)) (VP (VV 相交)))) (PU ，) (IP (NP (NN 运行) (NN 环境)) (VP (VA 安全))))))) )
北京市西城区2014届高三第一学期期末试卷,39-D-0,与火星环境相比，地球上存在生命是因为	公转轨道不相交,ed-ori,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,P loc NN VV PU loc LC VV NN VC P term NN AD VV,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,P loc NN VV PU loc LC VV NN VC P term NN AD VV,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 公转) (NN 轨道)) (VP (ADVP (AD 不)) (VP (VV 相交))))))) )
